fundo,Fundo,temporada,variedad,biofix_tipo,biofix_fecha,t0_operativo,t0_latitudinal,fecha_brotacion_ELP4,fecha_inicio_ventana,fecha_fin_ventana,fecha_fondo_valle,metrica_valle,valor_minimo_valle,dias_biofix_vs_valle,gdd_entre_biofix_y_t0,gdd_entre_biofix_y_brotacion,gdd_previo_a_t0_desde_inicio_ventana,actividad_termica_en_biofix,diagnostico_valle,comentario_metodologico,fuente_clima,archivo_origen
lourdes,Lourdes,2025_2026,sauvignon_blanc,solsticio_invierno,2025-06-21,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,-5,130.89,200.24,236.67,7.02,cercano_al_valle,"Biofix (2025-06-21) cae en la ventana fisiológica del fondo térmico invernal (2025-06-26, -5d).",INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,1_julio,2025-07-01,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,5,125.8,195.15,236.67,6.51,cercano_al_valle,"Biofix (2025-07-01) cae en la ventana fisiológica del fondo térmico invernal (2025-06-26, +5d).",INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,1_agosto,2025-08-01,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,36,67.84,137.19,236.67,11.4,posterior_al_valle,Biofix (2025-08-01) posterior al fondo invernal (2025-06-26) en 36 días; omite calentamiento temprano.,INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,15_agosto,2025-08-15,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,50,35.23,104.58,236.67,11.51,posterior_al_valle,Biofix (2025-08-15) posterior al fondo invernal (2025-06-26) en 50 días; omite calentamiento temprano.,INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,1_septiembre,2025-09-01,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,67,-15.82,53.53,236.67,11.02,posterior_al_valle,Biofix (2025-09-01) posterior al fondo invernal (2025-06-26) en 67 días; omite calentamiento temprano.,INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,t0_operativo,2025-08-27,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,62,0.0,69.35,236.67,11.17,posterior_al_valle,Biofix (2025-08-27) posterior al fondo invernal (2025-06-26) en 62 días; omite calentamiento temprano.,INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
lourdes,Lourdes,2025_2026,sauvignon_blanc,t0_latitudinal,2025-08-25,2025-08-27,2025-08-25,2025-09-17,2025-05-01,2026-05-19,2025-06-26,promedio_movil_14d_temp_media,5.4,60,8.71,78.06,236.67,11.2,posterior_al_valle,Biofix (2025-08-25) posterior al fondo invernal (2025-06-26) en 60 días; omite calentamiento temprano.,INIA/Agromet,data/processed/phenology_climate/lourdes_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,1_mayo,2025-05-01,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,-55,274.44,298.84,1260.65,13.15,anterior_al_valle,Biofix (2025-05-01) precede al fondo invernal (2025-06-25) en 55 días; arrastra 274.4 GDD de calor otoñal previo a T0.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,15_mayo,2025-05-15,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,-41,220.29,244.69,1260.65,12.87,anterior_al_valle,Biofix (2025-05-15) precede al fondo invernal (2025-06-25) en 41 días; arrastra 220.3 GDD de calor otoñal previo a T0.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,1_junio,2025-06-01,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,-24,170.4,194.8,1260.65,10.33,anterior_al_valle,Biofix (2025-06-01) precede al fondo invernal (2025-06-25) en 24 días; arrastra 170.4 GDD de calor otoñal previo a T0.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,solsticio_invierno,2025-06-21,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,-4,138.48,162.88,1260.65,8.08,cercano_al_valle,"Biofix (2025-06-21) cae en la ventana fisiológica del fondo térmico invernal (2025-06-25, -4d).",Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,1_julio,2025-07-01,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,6,133.15,157.54,1260.65,7.59,cercano_al_valle,"Biofix (2025-07-01) cae en la ventana fisiológica del fondo térmico invernal (2025-06-25, +6d).",Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,1_agosto,2025-08-01,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,37,68.27,92.67,1260.65,11.39,posterior_al_valle,Biofix (2025-08-01) posterior al fondo invernal (2025-06-25) en 37 días; omite calentamiento temprano.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,15_agosto,2025-08-15,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,51,32.87,57.27,1260.65,11.61,posterior_al_valle,Biofix (2025-08-15) posterior al fondo invernal (2025-06-25) en 51 días; omite calentamiento temprano.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,1_septiembre,2025-09-01,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,68,-8.39,16.0,1260.65,11.51,posterior_al_valle,Biofix (2025-09-01) posterior al fondo invernal (2025-06-25) en 68 días; omite calentamiento temprano.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,t0_operativo,2025-08-28,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,64,0.0,24.4,1260.65,10.95,posterior_al_valle,Biofix (2025-08-28) posterior al fondo invernal (2025-06-25) en 64 días; omite calentamiento temprano.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
nilahue,Nilahue,2025_2026,sauvignon_blanc,t0_latitudinal,2025-08-21,2025-08-28,2025-08-21,2025-09-08,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,6.86,57,16.36,40.76,1260.65,10.89,posterior_al_valle,Biofix (2025-08-21) posterior al fondo invernal (2025-06-25) en 57 días; omite calentamiento temprano.,Zentra,data/processed/phenology_climate/nilahue_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,1_mayo,2025-05-01,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,-75,336.59,378.29,1343.92,14.88,anterior_al_valle,Biofix (2025-05-01) precede al fondo invernal (2025-07-15) en 75 días; arrastra 336.6 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,15_mayo,2025-05-15,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,-61,266.5,308.2,1343.92,15.02,anterior_al_valle,Biofix (2025-05-15) precede al fondo invernal (2025-07-15) en 61 días; arrastra 266.5 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,1_junio,2025-06-01,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,-44,181.98,223.69,1343.92,12.55,anterior_al_valle,Biofix (2025-06-01) precede al fondo invernal (2025-07-15) en 44 días; arrastra 182.0 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,solsticio_invierno,2025-06-21,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,-24,121.51,163.22,1343.92,11.72,anterior_al_valle,Biofix (2025-06-21) precede al fondo invernal (2025-07-15) en 24 días; arrastra 121.5 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,1_julio,2025-07-01,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,-14,93.1,134.8,1343.92,12.73,cercano_al_valle,"Biofix (2025-07-01) cae en la ventana fisiológica del fondo térmico invernal (2025-07-15, -14d).",Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,1_agosto,2025-08-01,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,17,2.33,44.03,1343.92,12.95,cercano_al_valle,"Biofix (2025-08-01) cae en la ventana fisiológica del fondo térmico invernal (2025-07-15, +17d).",Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,15_agosto,2025-08-15,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,31,-50.71,,1343.92,12.78,posterior_al_valle,Biofix (2025-08-15) posterior al fondo invernal (2025-07-15) en 31 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,1_septiembre,2025-09-01,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,48,-100.45,,1343.92,12.66,posterior_al_valle,Biofix (2025-09-01) posterior al fondo invernal (2025-07-15) en 48 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,t0_operativo,2025-08-02,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,18,0.0,41.7,1343.92,12.9,cercano_al_valle,"Biofix (2025-08-02) cae en la ventana fisiológica del fondo térmico invernal (2025-07-15, +18d).",Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
qba_seca,Quebrada Seca,2025_2026,sauvignon_blanc,t0_latitudinal,2025-07-31,2025-08-02,2025-07-31,2025-08-11,2024-12-31,2026-05-18,2025-07-15,promedio_movil_14d_temp_media,10.72,16,5.63,47.33,1343.92,12.83,cercano_al_valle,"Biofix (2025-07-31) cae en la ventana fisiológica del fondo térmico invernal (2025-07-15, +16d).",Datavid,data/processed/phenology_climate/qba_seca_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,1_mayo,2025-05-01,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,-55,282.26,389.81,1198.53,14.24,anterior_al_valle,Biofix (2025-05-01) precede al fondo invernal (2025-06-25) en 55 días; arrastra 282.3 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,15_mayo,2025-05-15,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,-41,221.77,329.32,1198.53,13.8,anterior_al_valle,Biofix (2025-05-15) precede al fondo invernal (2025-06-25) en 41 días; arrastra 221.8 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,1_junio,2025-06-01,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,-24,163.02,270.56,1198.53,11.31,anterior_al_valle,Biofix (2025-06-01) precede al fondo invernal (2025-06-25) en 24 días; arrastra 163.0 GDD de calor otoñal previo a T0.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,solsticio_invierno,2025-06-21,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,-4,123.54,231.09,1198.53,9.51,cercano_al_valle,"Biofix (2025-06-21) cae en la ventana fisiológica del fondo térmico invernal (2025-06-25, -4d).",Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,1_julio,2025-07-01,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,6,113.6,221.15,1198.53,10.03,cercano_al_valle,"Biofix (2025-07-01) cae en la ventana fisiológica del fondo térmico invernal (2025-06-25, +6d).",Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,1_agosto,2025-08-01,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,37,35.87,143.42,1198.53,11.97,posterior_al_valle,Biofix (2025-08-01) posterior al fondo invernal (2025-06-25) en 37 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,15_agosto,2025-08-15,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,51,-7.58,99.97,1198.53,12.38,posterior_al_valle,Biofix (2025-08-15) posterior al fondo invernal (2025-06-25) en 51 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,1_septiembre,2025-09-01,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,68,-51.42,56.13,1198.53,11.8,posterior_al_valle,Biofix (2025-09-01) posterior al fondo invernal (2025-06-25) en 68 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,t0_operativo,2025-08-13,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,49,0.0,107.55,1198.53,12.59,posterior_al_valle,Biofix (2025-08-13) posterior al fondo invernal (2025-06-25) en 49 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
ucuquer,Ucuquer,2025_2026,sauvignon_blanc,t0_latitudinal,2025-08-17,2025-08-13,2025-08-17,2025-09-17,2024-12-31,2026-05-18,2025-06-25,promedio_movil_14d_temp_media,8.91,53,-14.41,93.14,1198.53,12.14,posterior_al_valle,Biofix (2025-08-17) posterior al fondo invernal (2025-06-25) en 53 días; omite calentamiento temprano.,Datavid,data/processed/phenology_climate/ucuquer_sauvignon_blanc_2025_2026.xlsx
